,game_name,platform,main_genre,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,main_genres_labeled,platform_labeled
5210,Dyad,PlayStation,Arcade,Right Square Bracket Left Square Bracket Games,SCEA,1,0,2012,7,1,0.8068181818181819,0.6063829787234043,0.8787878787878788,0.4807692307692308,1,768,1554,3,39
5211,Antichamber,PC,General,Demruth,Demruth,1,0,2013,1,3,0.8068181818181819,0.8510638297872343,0.88,0.7806451612903226,1,241,487,5,31
5212,Sonic & All-Stars Racing Transformed,"PlayStation, Xbox",Arcade,Sumo Digital,Sega,10,1,2012,11,2,0.8068181818181819,0.8351063829787235,0.8925438596491229,0.803650956785592,0,791,1803,3,42
5213,Gears Tactics,Xbox,Strategy,Splash Damage,Microsoft,1,0,2020,11,4,0.8068181818181819,0.7446808510638299,0.8666666666666667,0.7024793388429752,1,576,1741,14,45
5214,Neverwinter Nights 2,PC,Role-Playing,Obsidian Entertainment,Atari,1,1,2006,10,3,0.8068181818181819,0.6808510638297873,0.8260869565217391,0.5240963855421686,1,79,1321,9,31
5215,Mega Man Powered Up,PlayStation,Action,Capcom,Capcom,24,1,2006,3,1,0.8068181818181819,0.8404255319148937,0.9285714285714286,0.8021978021978022,1,161,324,0,39
5216,Darkstalkers Resurrection,Xbox,Action,Iron Galaxy Studios,Capcom,8,1,2013,3,3,0.8068181818181819,0.6702127659574468,0.9,0.6666666666666666,1,161,947,0,45
5217,Dreamscaper,Nintendo,Role-Playing,Afterburner Studios,Afterburner Studios,1,0,2021,8,2,0.8068181818181819,0.6702127659574468,0.9166666666666666,0.5384615384615384,1,45,69,9,0
5218,Dragon Age: Origins - Awakening,PC,Role-Playing,BioWare,Electronic Arts,1,0,2010,3,4,0.8068181818181819,0.8085106382978725,0.9473684210526315,0.711645101663586,1,290,223,9,31
5219,Shadowverse: Champion's Battle,Nintendo,Strategy,Cygames,XSEED Games,2,0,2021,8,3,0.8068181818181819,0.8191489361702129,0.8333333333333334,0.7931034482758621,1,1010,442,14,0
5220,Danganronpa: Trigger Happy Havoc,PC,Adventure,Spike Chunsoft,Spike Chunsoft,1,0,2016,2,3,0.8068181818181819,0.8829787234042554,0.9,0.8538011695906432,1,833,1738,2,31
5221,Hearthstone: Heroes of Warcraft - Blackrock Mountain,PC,Strategy,Blizzard Entertainment,Blizzard Entertainment,1,0,2015,4,3,0.8068181818181819,0.5531914893617023,0.8888888888888888,0.3835616438356164,1,127,255,14,31
5222,Rome: Total War Barbarian Invasion,PC,General,Creative Assembly,Sega,8,1,2005,9,3,0.8068181818181819,0.8617021276595747,0.8636363636363636,0.784,1,791,417,5,31
5223,Gradius V,PlayStation,Action,Treasure,Konami,2,0,2004,9,3,0.8068181818181819,0.9042553191489364,0.7608695652173914,0.8846153846153846,1,507,1942,0,39
5224,Sega Ages: Virtua Racing,Nintendo,Arcade,Sega AM2,Sega,1,0,2019,6,1,0.8068181818181819,0.8085106382978725,1.0,0.7619047619047619,1,791,1642,3,0
5225,NCAA Football 12,"PlayStation, Xbox",Sim,EA Sports,EA Sports,1,1,2011,7,1,0.8068181818181819,0.6329787234042554,0.8023529411764705,0.43205574912891986,0,278,564,11,42
5226,The Darkness,Xbox,Action,Starbreeze,2K Games,8,1,2007,6,4,0.8068181818181819,0.8297872340425533,0.873015873015873,0.7644628099173554,1,11,1755,0,45
5227,Eastward,PC,General,Pixpil,Chucklefish,1,0,2021,9,3,0.8068181818181819,0.7127659574468086,0.8571428571428571,0.5851063829787234,1,178,1414,5,31
5228,I Expect You To Die,PlayStation,Adventure,Schell Games,Schell Games,1,0,2016,12,2,0.8068181818181819,0.7659574468085107,0.8823529411764706,0.7288135593220338,1,786,1634,2,39
5229,Etrian Odyssey 2 Untold: The Fafnir Knight,Nintendo,Role-Playing,Atlus,Atlus,1,0,2015,8,3,0.8068181818181819,0.8191489361702129,0.8780487804878049,0.803030303030303,1,81,151,9,0
5230,Disgaea DS,Nintendo,Strategy,Nippon Ichi Software,NIS America,1,0,2008,9,3,0.8068181818181819,0.8297872340425533,0.9375,0.7906976744186046,1,608,1285,14,0
5231,Lunar Knights,Nintendo,Role-Playing,Kojima Productions,Konami,1,0,2007,2,2,0.8068181818181819,0.797872340425532,0.8717948717948718,0.6538461538461539,1,507,1016,9,0
5232,LEGO Star Wars: The Skywalker Saga,"Nintendo, PlayStation, Xbox",General,Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,1,0,2022,4,2,0.806818181818182,0.7978723404255321,0.8718110900274088,0.7056724682770293,0,980,2075,5,17
5233,Blasphemous,Xbox,Action,The Game Kitchen,Team17,1,0,2019,9,4,0.8068181818181819,0.797872340425532,1.0,0.7722772277227723,1,890,1896,0,45
5234,Hacknet,PC,General,Orann,Surprise Attack,1,0,2015,8,3,0.8068181818181819,0.797872340425532,0.8571428571428571,0.7236842105263158,1,869,1335,5,31
5235,The Walking Dead: Season Two Episode 3 - In Harm's Way,"PC, Xbox",Action,Telltale Games,Telltale Games,1,0,2014,5,4,0.8011363636363638,0.8138297872340428,0.8685897435897436,0.787719298245614,0,895,1873,0,38
5236,Test Drive Unlimited,Xbox,Racing,Eden Studios,Atari,8,1,2006,9,2,0.8068181818181819,0.8297872340425533,0.8985507246376812,0.7450980392156863,1,79,582,8,45
5237,Tales of Monkey Island Chapter 3: Lair of the Leviathan,PC,General,Telltale Games,Telltale Games,1,0,2009,9,2,0.8068181818181819,0.7872340425531916,0.8787878787878788,0.6578947368421053,1,895,1873,5,31
5238,Gerda: A Flame in Winter,PC,Adventure,PortaPlay,DONTNOD Entertainment,1,0,2022,9,3,0.8068181818181819,0.8191489361702129,0.7777777777777778,0.8571428571428571,1,223,1453,2,31
5239,The Walking Dead: A Telltale Games Series - The Complete First Season,PlayStation,Adventure,Telltale Games,Telltale Games,1,0,2013,8,4,0.8068181818181819,0.8191489361702129,0.5714285714285714,0.7954545454545454,1,895,1873,2,39
5240,Blur,"PC, PlayStation, Xbox",Arcade,Bizarre Creations,Activision,20,1,2010,5,2,0.7992424242424243,0.8085106382978724,0.8824417919245505,0.7003531510190105,0,41,231,3,35
5241,FIFA 15,"PC, PlayStation, Xbox",Sim,EA Sports,Electronic Arts,22,1,2014,9,1,0.806818181818182,0.521276595744681,0.8527115122859804,0.3559692890125181,0,290,564,11,35
5242,Neverwinter Nights 2: Mask of The Betrayer,PC,Role-Playing,Obsidian Entertainment,Atari,4,1,2007,10,3,0.8068181818181819,0.872340425531915,0.88,0.820627802690583,1,79,1321,9,31
5243,Sins of a Solar Empire: Rebellion,PC,General,Ironclad Games,Stardock,1,1,2012,6,3,0.8068181818181819,0.8085106382978725,0.8333333333333334,0.7083333333333334,1,845,948,5,31
5244,Broken Sword: The Sleeping Dragon,PC,Adventure,Revolution Software,The Adventure Company,1,0,2003,11,3,0.8068181818181819,0.7553191489361704,0.8125,0.578125,1,901,1551,2,31
5245,Age of Wonders: Shadow Magic,PC,General,Triumph Studios,Gathering,8,1,2003,7,3,0.8068181818181819,0.9042553191489364,0.8636363636363636,0.8671875,1,387,1960,5,31
5246,ATV Offroad Fury 2,PlayStation,Racing,Rainbow Studios,SCEA,4,1,2002,11,1,0.8068181818181819,0.8936170212765958,0.8076923076923077,0.8611111111111112,1,768,1496,8,39
5247,Mega Man Zero,Nintendo,Action,Inti,Capcom,1,0,2002,9,1,0.8068181818181819,0.9042553191489364,0.8823529411764706,0.8584905660377359,1,161,939,0,0
5248,SOCOM: U.S. Navy SEALs,PlayStation,Action,Zipper Interactive,SCEA,16,1,2002,8,4,0.8068181818181819,0.8191489361702129,0.7380952380952381,0.7553191489361702,1,768,2141,0,39
5249,Tom Clancy's Ghost Recon: Desert Siege,PC,Action,Red Storm Entertainment,Ubisoft,1,0,2002,3,4,0.8068181818181819,0.7021276595744682,0.7857142857142857,0.45454545454545453,1,948,1530,0,31
5250,Warlords Battlecry II,PC,General,Strategic Studies Group,Ubisoft,1,0,2002,3,3,0.8068181818181819,0.8617021276595747,0.8571428571428571,0.7659574468085106,1,948,1782,5,31
5251,Ring of Red,PlayStation,Strategy,Konami,Konami,1,0,2001,3,3,0.8068181818181819,0.9042553191489364,0.7333333333333333,0.8095238095238095,1,507,1017,14,39
5252,Sairento VR,PlayStation,Action,Mixed Realms Pte Ltd,Mixed Realms Pte Ltd,2,0,2019,7,4,0.8068181818181819,0.6170212765957448,1.0,0.6428571428571429,1,585,1194,0,39
5253,Football Manager Live,PC,Sports,Sports Interactive,Sega,1,0,2009,1,3,0.8068181818181819,0.29787234042553196,0.9130434782608695,0.2765957446808511,1,791,1744,13,31
5254,The Walking Dead: Season Two Episode 2 - A House Divided,"PC, PlayStation",Action,Telltale Games,Telltale Games,1,0,2014,3,4,0.8011363636363638,0.824468085106383,0.825,0.7633158289572393,0,895,1873,0,32
5255,Metro Exodus,"PC, Xbox",Action,4A Games,Deep Silver,1,0,2019,2,4,0.8068181818181819,0.7500000000000001,0.8558372641509434,0.681715739731007,0,237,34,0,38
5256,The Talos Principle: Road To Gehenna,PC,Adventure,Croteam,Devolver Digital,1,0,2015,7,3,0.8068181818181819,0.8191489361702129,0.8823529411764706,0.7878787878787878,1,247,426,2,31
5257,Stellaris: Utopia,PC,General,Paradox Development Studio,Paradox Interactive,1,0,2017,4,3,0.8068181818181819,0.8191489361702129,0.8,0.8095238095238095,1,679,1374,5,31
5258,Aquaria,PC,General,Bit Blot,Bit Blot,1,0,2007,12,1,0.8068181818181819,0.8404255319148937,0.8571428571428571,0.743801652892562,1,115,224,5,31
5259,Need for Speed: Underground,PC,Racing,Black Box,Electronic Arts,4,1,2003,11,1,0.8068181818181819,0.8617021276595747,0.8333333333333334,0.80623973727422,1,290,233,8,31
5260,Bloodstained: Curse of the Moon 2,Nintendo,Action,Inti Creates,Inti Creates,1,0,2020,7,3,0.8068181818181819,0.8297872340425533,0.8636363636363636,0.8235294117647058,1,474,940,0,0
5261,TrackMania Sunrise,PC,Arcade,Nadeo,Enlight Software,32,1,2005,5,1,0.8068181818181819,0.7872340425531916,0.9032258064516129,0.7307692307692307,1,302,1238,3,31
5262,The Life and Suffering of Sir Brante,PC,Adventure,Sever,101XP,1,0,2021,3,3,0.8068181818181819,0.872340425531915,0.8571428571428571,0.8070175438596491,1,0,1651,2,31
5263,King's Quest Chapter 1: A Knight to Remember,PC,General,The Odd Gentlemen,Sierra Games,1,0,2015,7,2,0.8068181818181819,0.7553191489361704,0.8260869565217391,0.6990291262135923,1,802,1898,5,31
5264,Ape Escape 2,PlayStation,Action,SCE Japan Studio,Ubisoft,1,0,2003,6,1,0.8068181818181819,0.8617021276595747,0.7419354838709677,0.8113207547169812,1,948,1594,0,39
5265,Viva Pinata: Pocket Paradise,Nintendo,Miscellaneous,Rare Ltd.,THQ,2,1,2008,9,1,0.8068181818181819,0.7765957446808511,0.8823529411764706,0.7142857142857143,1,875,1500,6,0
5266,Children of Morta,PC,General,Dead Mage,Dead Mage,1,1,2019,9,3,0.8068181818181819,0.8404255319148937,0.875,0.7794117647058824,1,232,470,5,31
5267,Skullgirls,PlayStation,Action,Reverge Labs,Autumn Games,1,0,2012,4,3,0.8068181818181819,0.723404255319149,0.92,0.6363636363636364,1,85,1550,0,39
5268,Hardspace: Shipbreaker,PC,General,Blackbird Interactive,Focus Home Interactive,1,0,2022,5,1,0.8068181818181819,0.7872340425531916,0.8484848484848485,0.6060606060606061,1,332,245,5,31
5269,PixelJunk Shooter 2,PlayStation,Action,Q-Games,SCEA,1,0,2011,3,1,0.8068181818181819,0.7872340425531916,0.8536585365853658,0.6333333333333333,1,768,1478,0,39
5270,Super Mario 3D All-Stars,Nintendo,Miscellaneous,Nintendo,Nintendo,1,0,2020,9,1,0.8068181818181819,0.6489361702127661,0.7843137254901961,0.5240506329113924,1,632,1282,6,0
5271,The Elder Scrolls V: Skyrim - Dragonborn,Xbox,Role-Playing,Bethesda Game Studios,Bethesda Softworks,1,0,2012,12,4,0.8068181818181819,0.8404255319148937,0.9210526315789473,0.8210526315789474,1,106,202,9,45
5272,Galak-Z: The Dimensional,PlayStation,Action,17-Bit,17-Bit,1,0,2015,8,2,0.8068181818181819,0.723404255319149,0.9047619047619048,0.6402877697841727,1,5,7,0,39
5273,Football Manager 2023,PC,Sports,Sports Interactive,Sega,1,0,2022,11,1,0.8068181818181819,0.723404255319149,0.8387096774193549,0.6666666666666666,1,791,1744,13,31
5274,Sportsfriends,PlayStation,General,Die Gute Fabrik,Die Gute Fabrik,1,0,2014,5,2,0.8068181818181819,0.6382978723404256,0.8095238095238095,0.45454545454545453,1,248,498,5,39
5275,Dragon Age II,"PC, PlayStation",Role-Playing,BioWare,Electronic Arts,1,0,2011,3,4,0.8068181818181819,0.4521276595744682,0.8452991452991453,0.2925754138550532,0,290,223,9,32
5276,Lost in Play,"Nintendo, PC",General,HappyJuice Games,HappyJuice Games,1,0,2022,8,3,0.8011363636363638,0.7393617021276597,0.8333333333333333,0.7321428571428572,0,424,823,5,7
5277,The Ramp,PC,Sports,Hyperparadise,Hyperparadise,1,0,2021,8,3,0.8068181818181819,0.7012011581983197,0.875,0.6631653562348107,1,453,883,13,31
5278,Sky: Children of the Light,Nintendo,General,ThatGameCompany,ThatGameCompany,1,0,2021,6,3,0.8068181818181819,0.6914893617021277,0.8461538461538461,0.5769230769230769,1,900,1882,5,0
5279,Gears 5: Hivebusters,Xbox,Action,The Coalition,Xbox Game Studios,1,0,2020,12,3,0.8068181818181819,0.7872340425531916,0.9230769230769231,0.7404580152671756,1,1012,1887,0,45
5280,Batbarian: Testament of the Primordials,PC,General,Unspeakable Pixels,DANGEN Entertainment,1,0,2020,10,3,0.8068181818181819,0.9042553191489364,1.0,0.9166666666666666,1,221,2006,5,31
5281,Under Night In-Birth Exe:Late[cl-r],Nintendo,Action,French-Bread,Aksys Games,8,1,2020,2,3,0.8068181818181819,0.7446808510638299,0.8888888888888888,0.625,1,49,684,0,0
5282,AVICII Invector,Xbox,Action,Wired Productions,Wired Productions,1,0,2019,12,3,0.8068181818181819,0.8510638297872343,0.9166666666666666,0.75,1,999,2100,0,45
5283,eFootball PES 2020,"PlayStation, Xbox",Sim,Konami,Konami,22,1,2019,9,1,0.8068181818181819,0.7446808510638299,0.8888888888888888,0.673977319070176,0,507,1017,11,42
5284,SNK 40th Anniversary Collection,Xbox,Miscellaneous,Digital Eclipse,Other Ocean Interactive,1,0,2019,5,3,0.8068181818181819,0.7127659574468086,0.8888888888888888,0.6,1,663,506,6,45
5285,Swords & Soldiers II: Shawarmageddon,Nintendo,General,Ronimo Games,Ronimo Games,1,1,2019,3,3,0.8068181818181819,0.8404255319148937,0.875,0.75,1,764,1580,5,0
5286,10 Second Ninja X,Xbox,Action,GameDesignDan,Curve Digital,1,0,2016,7,3,0.8068181818181819,0.4361702127659576,0.8,0.6631653562348107,1,211,732,0,45
5287,Endless Legend,PC,General,Amplitude Studios,Iceberg Interactive,8,1,2014,4,3,0.8068181818181819,0.8191489361702129,0.918918918918919,0.7509025270758123,1,462,94,5,31
5288,Virtua Fighter 5 Final Showdown,"PlayStation, Xbox",Action,Sega AM2,Sega,8,1,2012,6,3,0.8011363636363638,0.7180851063829788,0.7559523809523809,0.6490182328190743,0,791,1642,0,42
5289,Skylanders: Spyro's Adventure,Nintendo,Action,Vicarious Visions,Activision,1,0,2011,10,2,0.8068181818181819,0.521276595744681,1.0,0.425,1,41,2035,0,0
5290,Trauma Team,Wii,Action,Atlus,Atlus,1,0,2010,5,3,0.8068181818181819,0.8510638297872343,0.9655172413793104,0.8709677419354839,1,81,151,0,43
5291,Henry Hatsworth in the Puzzling Adventure,Nintendo,Action,EA Tiburon,Electronic Arts,1,0,2009,3,1,0.8068181818181819,0.8297872340425533,0.8695652173913043,0.7317073170731707,1,290,566,0,0
5292,SOCOM 3: U.S. Navy SEALs,PlayStation,Action,Zipper Interactive,SCEA,32,1,2005,10,4,0.8068181818181819,0.9148936170212768,0.8305084745762712,0.8378378378378378,1,768,2141,0,39
5293,Dance Dance Revolution Ultramix,Xbox,Miscellaneous,Konami Computer Entertainment Hawaii,Konami,4,1,2003,11,1,0.8068181818181819,0.8191489361702129,0.9166666666666666,0.8181818181818182,1,507,1018,6,45
5294,Gladius,Old Platform,Strategy,LucasArts,LucasArts,4,1,2003,11,3,0.8068181818181819,0.8085106382978725,0.7894736842105263,0.7857142857142857,0,532,1074,14,20
5295,Tom Clancy's Ghost Recon: Island Thunder,PC,Action,Red Storm Entertainment,Ubisoft,1,0,2002,9,4,0.8068181818181819,0.6914893617021277,0.8125,0.5789473684210527,1,948,1530,0,31
