,game_name,platform,genres,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,genres_labeled,platform_labeled
5245,Ring of Pain,PC,"card battle, strategy, turn-based",Twice Different,Twice Different,0,0,2020,10,3,0.7159090909090909,0.7446808510638299,0.4444444444444444,0.5,1,1629,3223,963,39
5246,Magic Pengel: The Quest for Color,PlayStation,"console-style rpg, role-playing",Taito Corporation,Agetec Inc.,2,0,2003,6,1,0.7159090909090909,0.7659574468085107,0.5833333333333334,0.6666666666666666,1,69,3012,1045,47
5247,EverQuest Online Adventures,PlayStation,"fantasy, massively multiplayer online, role-playing",Sony Online Entertainment,Sony Online Entertainment,0,0,2003,2,3,0.7159090909090909,0.8297872340425533,0.6363636363636364,0.8125,1,1432,2834,1094,47
5248,NCAA March Madness 2003,PlayStation,"basketball, sim, sports, traditional",NuFX,EA Sports,8,1,2002,11,1,0.7159090909090909,0.8085106382978725,0.5384615384615384,0.782608695652174,1,468,2117,908,47
5249,Rocky,"PlayStation, Xbox","boxing, sports, traditional",Rage Software,Ubisoft,2,0,2002,11,3,0.7159090909090909,0.7925531914893618,0.5584415584415584,0.6928571428571428,0,1641,2446,934,50
5250,Famicom Detective Club: The Girl Who Stands Behind,Nintendo,"adventure, visual novel",Nintendo,Nintendo,0,0,2021,5,3,0.7159090909090909,0.723404255319149,0.6333333333333333,0.8,1,1070,2078,779,0
5251,Harvest Moon 3D: A New Beginning,Nintendo,"breeding/constructing, business / tycoon, general, management, strategy",Marvelous AQL,Natsume,4,1,2012,11,1,0.7159090909090909,0.7872340425531916,0.6666666666666666,0.7222222222222222,1,1046,1807,935,0
5252,Killer7,"Old Platform, PlayStation","action adventure, modern",Grasshopper Manufacture,Capcom,1,0,2005,7,4,0.6931818181818182,0.8882978723404256,0.5897435897435896,0.8602316602316602,0,267,1256,322,33
5253,"Guns, Gore & Cannoli","PC, Xbox","2d, action, arcade, modern, platformer, shooter, third-person",Claeys Brothers Arts,Crazy Monkey Studios,0,0,2015,4,3,0.6875,0.7500000000000001,0.5657894736842105,0.53,0,347,587,30,46
5254,The Sky Crawlers: Innocent Aces,Wii,"action, combat, flight, modern jet, simulation",Access Games,XSEED Games,0,0,2010,1,3,0.7159090909090909,0.8404255319148937,0.5238095238095238,0.8666666666666667,1,1741,96,572,51
5255,Binary Domain,"PC, PlayStation, Xbox","action, action adventure, arcade, general, sci-fi, shooter, tactical, third-person",Sega,Sega,10,1,2012,2,4,0.6856060606060606,0.8226950354609931,0.5527366690157388,0.7631469388158045,0,1373,2685,386,43
5256,Dr. Mario / Puzzle League,Nintendo,"matching, miscellaneous, puzzle",Intelligent Systems,Nintendo,2,0,2005,11,1,0.7159090909090909,0.8191489361702129,0.5714285714285714,0.6666666666666666,1,1070,1483,1239,0
5257,Evidence: The Last Ritual,PC,"adventure, general",Lexis Numerique,The Adventure Company,1,0,2006,10,4,0.7159090909090909,0.7340425531914895,0.5789473684210527,0.6363636363636364,1,1551,1694,745,39
5258,Deponia,"PC, PlayStation","adventure, general, point-and-click",Daedalic Entertainment,Daedalic Entertainment,0,0,2012,8,3,0.6988636363636365,0.75,0.41414141414141414,0.6009953161592506,0,384,744,754,40
5259,Biped,"PC, PlayStation","3d, action, general, platformer",NExT Studios,NExT Studios,0,1,2020,3,1,0.6931818181818182,0.7925531914893618,0.45454545454545453,0.7028985507246377,0,1034,2004,148,40
5260,Shadow Bug,Nintendo,"2d, action, platformer",Muro Studios Ltd.,Muro Studios Ltd.,0,0,2018,3,2,0.7159090909090909,0.6063829787234043,0.5454545454545454,0.5384615384615384,1,1021,1985,61,0
5261,The Escapists,"PC, PlayStation, Xbox","action, general",Mouldy Toof Studios,Team17,0,0,2015,2,3,0.6931818181818183,0.6666666666666666,0.5010880696364567,0.4871194379391101,0,1534,1974,629,43
5262,Dungeon Siege: Throne of Agony,PlayStation,"action rpg, role-playing",SuperVillain Studios,Take-Two Interactive,2,0,2006,10,3,0.7159090909090909,0.8191489361702129,0.5,0.7241379310344828,1,1518,2966,364,47
5263,The Raven: Legacy of a Master Thief,PC,"adventure, general, point-and-click",KING Art,The Adventure Company,0,0,2013,7,3,0.7159090909090909,0.6808510638297873,0.5555555555555556,0.5584415584415584,1,1551,1583,754,39
5264,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,"PC, PlayStation, Xbox","3d, action, adventure, general, third-person",Telltale Games,Telltale Games,0,0,2017,4,3,0.6931818181818182,0.5886524822695036,0.4311713191023536,0.4670468066694482,0,1541,3055,122,43
5265,Children of Silentown,PC,"adventure, general, point-and-click",Elf Games,Daedalic Entertainment,0,0,2023,1,3,0.7159090909090909,0.6595744680851064,0.6153846153846154,0.656743750063108,1,384,955,754,39
5266,Echo Generation,Xbox,"general, strategy, turn-based",Cococucumber,Cococucumber,0,0,2021,10,3,0.7159090909090909,0.7659574468085107,0.46153846153846156,0.7,1,318,610,1198,53
5267,Nobunaga's Ambition: Sphere of Influence - Ascension,PlayStation,"general, strategy, turn-based",Koei Tecmo Games,Koei Tecmo Games,0,0,2016,10,3,0.7159090909090909,0.723404255319149,0.4166666666666667,0.7142857142857143,1,855,1628,1198,47
5268,Dungeon Runners,PC,"fantasy, massively multiplayer, massively multiplayer online, role-playing",NCSOFT,NCSOFT,0,0,2008,7,3,0.7159090909090909,0.5851063829787235,0.75,0.38461538461538464,1,1030,2001,1095,39
5269,Blitzkrieg (2003),PC,"general, historic, real-time, strategy, tactics",Nival Interactive,cdv Software,8,1,2003,5,3,0.7159090909090909,0.797872340425532,0.35714285714285715,0.6607142857142857,1,1782,2084,1133,39
5270,Genji: Dawn of the Samurai,PlayStation,"action adventure, fantasy",Game Republic,SCEA,1,0,2005,9,4,0.7159090909090909,0.8936170212765958,0.5306122448979592,0.7878787878787878,1,1332,1170,262,47
5271,Trackmania,PC,"arcade, automobile, racing",Ubisoft Nadeo,Ubisoft,0,0,2020,7,3,0.7159090909090909,0.4148936170212767,0.48148148148148145,0.3,1,1641,3251,839,39
5272,Where the Water Tastes Like Wine,"Nintendo, PC","adventure, general, miscellaneous",Dim Bulb Games,Dim Bulb Games,0,0,2018,2,3,0.6875,0.46808510638297884,0.49230769230769234,0.26666666666666666,0,430,844,747,11
5273,Marvel: Ultimate Alliance 2,"Nintendo, PlayStation, Wii, Xbox","action rpg, role-playing",Vicarious Visions,Activision,4,1,2009,9,3,0.6193181818181819,0.6675531914893618,0.2959226190476191,0.509561729830272,0,59,3328,364,21
5274,Isonzo,"PC, PlayStation, Xbox","action, first-person, shooter, tactical",M2H & BlackMill Games,M2H,40,1,2022,9,4,0.6856060606060606,0.5886524822695037,0.39999999999999997,0.38518518518518524,0,909,1758,623,43
5275,Rugby 08,PlayStation,"alternative, rugby, sports",EA Canada,Electronic Arts,4,1,2007,7,1,0.7159090909090909,0.7765957446808511,0.47619047619047616,0.7142857142857143,1,485,903,803,47
5276,Meteos: Disney Magic,Nintendo,"matching, miscellaneous, puzzle",Q Entertainment,Buena Vista Games,4,1,2007,2,1,0.7159090909090909,0.6702127659574468,0.6111111111111112,0.6,1,243,2419,1239,0
5277,Disney/Pixar Cars 2,"PlayStation, Wii, Xbox","arcade, automobile, driving, general, mission-based, racing",Avalanche Software,Disney Interactive Studios,0,0,2011,6,2,0.6893939393939394,0.74822695035461,0.41648745519713265,0.6,0,437,258,822,49
5278,Call of Duty: Vanguard,"PC, PlayStation, Xbox","action, first-person, shooter, tactical",Sledgehammer Games,Activision,64,1,2021,11,4,0.7045454545454546,0.39007092198581567,0.48888888888888893,0.30474830936808717,0,59,2781,623,43
5279,Mercury Hg,"PlayStation, Xbox","action, general, miscellaneous, puzzle",UTV Ignition Games,UTV Ignition Games,0,0,2011,9,1,0.7159090909090909,0.696808510638298,0.4772727272727273,0.5642857142857143,0,1639,3238,647,50
5280,Big Brain Academy,Nintendo,"edutainment, miscellaneous",Nintendo,Nintendo,8,1,2006,6,1,0.7159090909090909,0.7553191489361704,0.6222222222222222,0.625,1,1070,2078,1077,0
5281,Expeditions: Viking,PC,"general, role-playing, strategy, tactics, turn-based",Logic Artists,Logic Artists,0,0,2017,4,3,0.7159090909090909,0.8297872340425533,0.6363636363636364,0.7384615384615385,1,896,1723,1184,39
5282,Tom Clancy's HAWX,"PC, PlayStation, Xbox","action, combat, flight, simulation",Ubisoft Romania,Ubisoft,0,0,2009,3,3,0.6969696969696969,0.7517730496453902,0.4540372670807453,0.6105743424584004,0,1641,3255,574,43
5283,Bad Mojo: Redux,PC,"action adventure, adventure, general, horror",Pulse Entertainment,Got Game Entertainment,0,0,2004,12,3,0.7159090909090909,0.7127659574468086,0.75,0.4,1,676,2400,228,39
5284,Magicka,PC,"action adventure, fantasy, general, linear",Arrowhead Game Studios,Paradox Interactive,4,1,2011,1,3,0.7159090909090909,0.7765957446808511,0.5909090909090909,0.6201780415430267,1,1154,201,265,39
5285,Mages of Mystralia,"Nintendo, PC, PlayStation","action adventure, general, linear",Borealys Games,Borealys Games,0,0,2017,5,3,0.6931818181818182,0.6914893617021277,0.4761904761904762,0.6483405483405483,0,225,436,283,12
5286,3D Thunder Blade,Nintendo,"action, scrolling, shoot-'em-up, shooter, vertical",M2,Sega,0,0,2015,5,2,0.7159090909090909,0.7340425531914895,0.625,0.7,1,1373,1756,709,0
5287,Galaga Legions DX,"PlayStation, Xbox","action, shoot-'em-up, shooter, static, vertical",Namco Bandai Games,Namco Bandai Games,0,0,2011,6,1,0.7045454545454546,0.6489361702127661,0.3847926267281106,0.6061496528093318,0,1043,2014,713,50
5288,Naruto Shippuden: Ultimate Ninja Storm Generations,"PlayStation, Xbox","3d, action, fighting",CyberConnect2,Namco Bandai Games,8,1,2012,3,3,0.7159090909090909,0.7074468085106385,0.5826086956521739,0.48163716814159296,0,1043,722,143,50
5289,Prince of Persia Rival Swords,PlayStation,"action adventure, fantasy, general, linear","Pipeworks Software, Inc.",Ubisoft,2,0,2007,4,3,0.7159090909090909,0.7872340425531916,0.4375,0.6896551724137931,1,1641,2288,265,47
5290,The Surge,"PC, PlayStation, Xbox","action rpg, role-playing",Deck 13,Focus Home Interactive,0,0,2017,5,4,0.7045454545454546,0.6985815602836879,0.5532101197735872,0.5381813510230776,0,563,778,364,43
5291,The Sims 3 Supernatural,PC,"miscellaneous, simulation, virtual, virtual life",The Sims Studio,Electronic Arts,0,0,2012,9,3,0.7159090909090909,0.6382978723404256,0.6875,0.46551724137931033,1,485,3102,1254,39
5292,Dai Senryaku VII: Modern Military Tactics,Xbox,"modern, strategy, turn-based",SystemSoft,Kemco,4,1,2005,2,1,0.7159090909090909,0.8085106382978725,0.6363636363636364,0.875,1,842,2989,1261,53
5293,Worms 3D,"Old Platform, PC, PlayStation, Xbox","artillery, fantasy, real-time, strategy, turn-based",Team17,Acclaim,4,1,2004,3,3,0.6761363636363636,0.7925531914893619,0.5716982234689106,0.5911132745781239,0,53,3043,878,31
5294,Headhunter,PlayStation,"action adventure, modern",Amuze,Acclaim,1,0,2002,5,4,0.7159090909090909,0.8085106382978725,0.625,0.6206896551724138,1,53,156,322,47
5295,Comanche 4,PC,"civilian, combat, flight, helicopter, simulation",NovaLogic,NovaLogic,16,1,2001,11,3,0.7159090909090909,0.7765957446808511,0.5625,0.5517241379310345,1,1087,2109,980,39
5296,Icewind Dale: Heart of Winter,PC,"general, pc-style rpg, role-playing, western-style",Black Isle Studios,Interplay,6,1,2001,2,3,0.7159090909090909,0.797872340425532,0.5333333333333333,0.6323529411764706,1,795,373,1165,39
5297,Dino Crisis,"Old Platform, PC","action adventure, horror",Capcom,Capcom,0,0,2000,11,4,0.6306818181818182,0.8989361702127661,0.3472222222222222,0.8309663476381599,0,267,518,311,27
5298,Star Trek: Klingon Academy,PC,"civilian, large spaceship, sci-fi, simulation, space",14 Degrees East,Interplay,6,1,2000,6,3,0.7159090909090909,0.7765957446808511,0.35714285714285715,0.6842105263157895,1,795,10,989,39
5299,Total Annihilation: Kingdoms,PC,"command, fantasy, general, real-time, strategy",Cavedog Entertainment,GT Interactive,8,1,1999,6,3,0.7159090909090909,0.8617021276595747,0.6666666666666666,0.7368421052631579,1,609,544,1018,39
5300,Steelrising,"PC, PlayStation, Xbox","action rpg, role-playing",Spiders,Nacon,0,0,2022,9,4,0.6856060606060606,0.8829787234042555,0.4507879869164437,0.8452834050717454,0,1039,2852,364,43
5301,Just Dance 3,"Wii, Xbox","action, dancing, miscellaneous, rhythm",Ubisoft,Ubisoft,0,0,2011,10,2,0.6931818181818182,0.8031914893617023,0.5058823529411764,0.7246376811594203,0,1641,3240,598,52
5302,Insurmountable,PC,"3d, action adventure, adventure, survival, third-person",ByteRockers' Games,ByteRockers' Games,0,0,2021,4,3,0.7159090909090909,0.5957446808510639,0.6363636363636364,0.1,1,251,490,87,39
5303,Grow Up,"PC, PlayStation, Xbox","action adventure, open-world",Ubisoft Reflections,Ubisoft,0,0,2016,8,1,0.6893939393939394,0.7021276595744682,0.375,0.5427225471085121,0,1641,3254,325,43
5304,Atelier Totori: The Adventurer of Arland,PlayStation,"console-style rpg, japanese-style, role-playing",Gust,NIS America,0,0,2011,9,3,0.7159090909090909,0.8297872340425533,0.5263157894736842,0.7764705882352941,1,1036,1289,1042,47
5305,The Sims: House Party,PC,"miscellaneous, simulation, virtual, virtual life",Maxis,Maxis,0,0,2001,3,3,0.7159090909090909,0.8085106382978725,0.5882352941176471,0.6923076923076923,1,942,1834,1254,39
5306,Phoenix Point,PC,"strategy, tactics, turn-based",Snapshot Games Inc.,Snapshot Games Inc.,0,0,2019,12,3,0.7159090909090909,0.5851063829787235,0.6041666666666666,0.4005037783375315,1,1416,2800,1293,39
5307,Crookz: The Big Heist,PC,"general, historic, strategy, turn-based",Skilltree Studios,Kalypso,0,0,2015,8,3,0.7159090909090909,0.723404255319149,0.5454545454545454,0.6111111111111112,1,839,2763,1137,39
5308,Massive Assault Network,PC,"general, sci-fi, strategy, turn-based",Wargaming.net,Wargaming.net,2,0,2004,4,3,0.7159090909090909,0.45744680851063835,0.7,0.656743750063108,1,1701,3379,1191,39
5309,Super Stardust Ultra,PlayStation,"action, shoot-'em-up, shooter, top-down",d3t Ltd,SCEA,0,0,2015,2,1,0.7159090909090909,0.723404255319149,0.5454545454545454,0.5714285714285714,1,1332,3517,714,47
5310,Demon Slayer: Kimetsu no Yaiba - The Hinokami Chronicles,"Nintendo, PlayStation","3d, action, fighting",CyberConnect2,Sega,2,0,2021,10,3,0.6856060606060607,0.7163120567375888,0.36089743589743595,0.5953907203907204,0,1373,722,143,19
5311,King's Bounty: Warriors of the North,PC,"fantasy, general, strategy, turn-based",Katauri Interactive,1C,0,0,2012,10,3,0.7159090909090909,0.7021276595744682,0.5714285714285714,0.4956521739130435,1,9,1599,1092,39
5312,Steambot Chronicles,PlayStation,"console-style rpg, role-playing",Irem,Atlus Co.,2,0,2006,5,3,0.7159090909090909,0.8617021276595747,0.42857142857142855,0.8571428571428571,1,125,1506,1045,47
5313,Nantucket,PC,"action, general",Picaresque Studio,Fish Eagle,0,0,2018,1,3,0.7159090909090909,0.7553191489361704,0.625,0.65,1,549,2278,629,39
5314,Snake Pass,"Nintendo, PC, PlayStation, Xbox","action, action adventure, general, puzzle",Sumo Digital,Sumo Digital,0,0,2017,3,1,0.6875,0.6914893617021278,0.4260574494949495,0.5758605856247963,0,1492,2950,417,15
5315,Tourist Trophy,PlayStation,"driving, motorcycle, racing, street",Polyphony Digital,SCEA,2,0,2006,4,1,0.7159090909090909,0.872340425531915,0.5714285714285714,0.92,1,1332,2354,1068,47
5316,WWE SmackDown vs. Raw 2008,"Nintendo, PlayStation, Wii, Xbox","action, combat, fighting, individual, sports, wrestling",Yuke's,THQ,4,1,2007,11,3,0.6401515151515152,0.723404255319149,0.2950936822888042,0.5677961401655603,0,1512,3471,566,21
5317,Pac-Man World: Re-PAC,"Nintendo, PC, PlayStation","3d, action, platformer",Now Production,Bandai Namco Games,0,0,2022,8,1,0.6704545454545455,0.7695035460992908,0.47142857142857136,0.7055555555555556,0,151,2112,154,12
5318,Toodee and Topdee,PC,"2d, action, platformer",dietzribi,dietzribi,0,0,2021,8,3,0.7159090909090909,0.9042553191489364,0.75,0.875,1,1785,3519,61,39
5319,Wattam,"PC, PlayStation","3d, adventure, third-person",Funomena,Annapurna Interactive,0,1,2019,12,2,0.7045454545454546,0.6648936170212767,0.46212121212121215,0.513157894736842,0,91,1133,195,40
5320,Dawn of Man,PC,"general, real-time, strategy",Madruga Works,Madruga Works,0,0,2019,3,3,0.7159090909090909,0.7553191489361704,0.5555555555555556,0.6091954022988506,1,919,1777,1175,39
5321,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,"Nintendo, PlayStation","japanese-style, role-playing",Gust,NIS America,0,0,2018,3,3,0.6590909090909092,0.7340425531914894,0.35416666666666663,0.641025641025641,0,1036,1289,1226,19
5322,Aqua Kitty UDX,Nintendo,"action, general",Tikipod Limited,Tikipod Limited,0,0,2018,2,1,0.7159090909090909,0.8191489361702129,0.5555555555555556,0.8666666666666667,1,1590,3138,629,0
5323,ChromaGun,"Nintendo, PlayStation","action, arcade, first-person, puzzle, shooter",Pixel Maniacs,Pixel Maniacs,0,0,2017,8,2,0.6875,0.6595744680851064,0.39285714285714285,0.43939393939393934,0,1188,2296,516,19
5324,Collar x Malice,PlayStation,"adventure, general, visual novel",Otomate,Aksys Games,0,0,2017,7,4,0.7159090909090909,0.7659574468085107,0.7142857142857143,0.6428571428571429,1,72,2177,770,47
5325,Pinball FX 2: Star Wars Pinball - Rogue One,PlayStation,"action, pinball",Zen Studios,Zen Studios,0,0,2017,1,3,0.7159090909090909,0.34042553191489366,0.7142857142857143,0.656743750063108,1,1768,3483,700,47
5326,Milkmaid of the Milky Way,PC,"adventure, point-and-click",machineboy,machineboy,0,0,2017,1,3,0.7159090909090909,0.7127659574468086,0.5555555555555556,0.656743750063108,1,1800,3543,775,39
5327,Heaven's Hope,PC,"adventure, general, point-and-click",Mosaic Mask,EuroVideo Medien,0,0,2016,2,3,0.7159090909090909,0.6914893617021277,0.625,0.5,1,507,1967,754,39
5328,The Guided Fate Paradox,PlayStation,"general, roguelike, role-playing",Nippon Ichi Software,NIS America,0,0,2013,11,3,0.7159090909090909,0.797872340425532,0.6296296296296297,0.59375,1,1036,2081,1181,47
5329,Incredipede,PC,"action, general, miscellaneous, puzzle",Northway Games,Northway Games,0,0,2012,10,3,0.7159090909090909,0.6808510638297873,0.2857142857142857,0.39285714285714285,1,1086,2103,647,39
5330,TrackMania: Build to Race,Wii,"arcade, automobile, driving, racing",Firebrand Games,City Interactive,0,0,2011,3,1,0.7159090909090909,0.7659574468085107,0.5882352941176471,0.625,1,307,1053,834,51
5331,World Series of Poker 2008: Battle for the Bracelets,Xbox,"gambling, miscellaneous, parlor",Left Field Productions,Activision,16,1,2007,9,3,0.7159090909090909,0.6808510638297873,0.6,0.42857142857142855,1,59,1685,1126,53
5332,Ridge Racer 6,Xbox,"arcade, automobile, driving, racing",Namco,Namco,14,1,2005,11,1,0.7159090909090909,0.7553191489361704,0.47692307692307695,0.6176470588235294,1,1042,2013,834,53
5333,Classic NES Series: Castlevania,Nintendo,"2d, action, platformer",Konami,Nintendo,1,0,2004,10,1,0.7159090909090909,0.8829787234042554,0.5,0.8148148148148148,1,1070,1631,61,0
5334,1503 A.D. - The New World,PC,"general, historic, real-time, strategy",Sunflowers Interactive,Electronic Arts,8,1,2003,3,3,0.7159090909090909,0.7765957446808511,0.42857142857142855,0.6086956521739131,1,485,2956,1132,39
5335,Apex,Xbox,"driving, gt / street, racing",Milestone S.r.l,Atari,2,0,2003,2,1,0.7159090909090909,0.7553191489361704,0.6923076923076923,0.6363636363636364,1,122,1896,1064,53
5336,Evil Islands: Curse of the Lost Soul,PC,"general, role-playing",Nival Interactive,Fishtank Interactive,6,1,2001,4,3,0.7159090909090909,0.8510638297872343,0.5882352941176471,0.7792207792207793,1,550,2084,1182,39
5337,Hidden & Dangerous,"Old Platform, PC","action, first-person, general, historic, shooter, tactical",Illusion Softworks,Take-Two Interactive,4,1,1999,7,4,0.7045454545454546,0.8191489361702129,0.554945054945055,0.7107843137254902,0,1518,1440,607,27
5338,Kinectimals,Xbox,"miscellaneous, simulation, virtual, virtual life",Frontier Developments,Microsoft Game Studios,0,0,2010,11,1,0.7159090909090909,0.3510638297872341,0.56,0.2987012987012987,1,964,1117,1254,53
5339,Katamari Forever,PlayStation,"action, general",Bandai Namco Games,Bandai Namco Games,0,0,2009,9,1,0.7159090909090909,0.8191489361702129,0.5490196078431373,0.7413793103448276,1,151,288,629,47
5340,Toukiden: Kiwami,PlayStation,"action, general",Koei Tecmo Games,Koei Tecmo Games,4,1,2015,3,3,0.7159090909090909,0.7553191489361704,0.6285714285714286,0.6888888888888889,1,855,1628,629,47
5341,Naruto Shippuden: Clash of Ninja Revolution III,Wii,"3d, action, fighting",Eighting,Tomy Corporation,0,0,2009,11,3,0.7159090909090909,0.797872340425532,0.5652173913043478,0.6774193548387096,1,1601,949,143,51
5342,LIT,Wii,"action, miscellaneous, puzzle",WayForward,WayForward,1,0,2009,2,2,0.7159090909090909,0.7659574468085107,0.45,0.625,1,1707,3387,692,51
5343,Unmechanical,PC,"2d, action, general, miscellaneous, platformer, puzzle",Teotl Studios,Teotl Studios,0,0,2012,8,3,0.7159090909090909,0.7872340425531916,0.5416666666666666,0.6746987951807228,1,1544,3060,48,39
5344,Dungeons & Dragons Online: Stormreach,PC,"fantasy, massively multiplayer, massively multiplayer online, role-playing",Turbine Inc.,Atari,0,0,2006,2,3,0.7159090909090909,0.6914893617021277,0.5757575757575758,0.569620253164557,1,122,3213,1095,39
5345,Sam & Max: Season One,Wii,"3d, adventure, compilation, general, miscellaneous, point-and-click, third-person",Telltale Games,DreamCatcher Interactive,1,0,2008,10,3,0.7159090909090909,0.8297872340425533,0.4411764705882353,0.7647058823529411,1,456,3055,159,51
